,train_loss,train_acc,test_loss,test_acc
0,0.612081035040319,0.65478515625,2.732910027870765,0.24358974358974358
1,0.5032380660995841,0.7587890625,4.113857318193484,0.24358974358974358
2,0.5107985511422157,0.7626953125,1.157750896918468,0.5128205128205128
3,0.42689301911741495,0.80615234375,1.0901459486056597,0.6025641025641025
4,0.421279052272439,0.8251953125,0.372613835029113,0.8653846153846154
5,0.41357928793877363,0.81396484375,0.7125698480850611,0.7628205128205128
6,0.3540079779922962,0.841796875,0.5431859600238311,0.8333333333333334
7,0.3448689510114491,0.86083984375,0.6189924402114673,0.8269230769230769
8,0.2945754756219685,0.87060546875,0.6405539474426172,0.6858974358974359
9,0.28820632584393024,0.8837890625,0.5955403951498178,0.7371794871794872
10,0.2350720928516239,0.89892578125,0.49789281036609256,0.8653846153846154
11,0.21882494003511965,0.91064453125,0.8713207443555196,0.7371794871794872
12,0.2301504062488675,0.90576171875,0.5577281002814953,0.7948717948717948
13,0.19741658843122423,0.92041015625,0.6783189376195272,0.782051282051282
14,0.19675662624649704,0.92236328125,0.5991659110937363,0.8846153846153846
15,0.16101925657130778,0.93994140625,0.7407378019430698,0.8333333333333334
16,0.1257302227895707,0.9580078125,0.6730757760695922,0.8589743589743589
17,0.1378410381730646,0.9443359375,0.7000611898226615,0.75
18,0.12581968668382615,0.94921875,0.689671020477246,0.8397435897435898
19,0.15345584333408624,0.943359375,0.5538702958669418,0.8333333333333334
20,0.11813231895212084,0.9560546875,0.6508241830727993,0.8525641025641025
21,0.11397623852826655,0.95263671875,0.7812984723311204,0.7756410256410257
22,0.08768189756665379,0.96728515625,0.8279553162745941,0.8205128205128205
23,0.08650087998830713,0.97021484375,0.9298129081726074,0.8141025641025641
24,0.106884588196408,0.9560546875,0.6458788781594007,0.8653846153846154
25,0.12004890444222838,0.95458984375,0.774077079234979,0.8333333333333334
26,0.05721152688784059,0.978515625,0.696818586343374,0.8525641025641025
27,0.05659004725748673,0.98095703125,0.8832976359587449,0.8141025641025641
28,0.1030114839959424,0.9677734375,0.751825131666966,0.8397435897435898
29,0.08097844815347344,0.96875,0.8208042024037777,0.8205128205128205
30,0.04985523376672063,0.9814453125,0.9538491047345675,0.8397435897435898
31,0.0824435836111661,0.9736328125,0.7944303483535082,0.8653846153846154
32,0.07093820636509918,0.97509765625,0.961813517105885,0.8205128205128205
33,0.07036914839409292,0.9755859375,0.9442235842729226,0.8205128205128205
34,0.06396272273559589,0.97607421875,1.0054550507129767,0.8269230769230769
35,0.042181069919024594,0.9833984375,0.9477912523807623,0.8589743589743589
36,0.027552049068617634,0.98974609375,1.1760416153149726,0.8525641025641025
37,0.0439319306096877,0.9853515625,1.2682202565364349,0.8012820512820513
38,0.05234507920977194,0.98095703125,0.8924068457041031,0.8461538461538461
39,0.051692317058041226,0.982421875,0.8859786372154187,0.8525641025641025
40,0.04176842780361767,0.9853515625,0.8478004810137626,0.8525641025641025
41,0.029211101689725183,0.98876953125,1.4067678466821327,0.8461538461538461
42,0.04870999891863903,0.9794921875,1.1746874038989727,0.8333333333333334
43,0.05191904086677823,0.98291015625,0.8501553061680917,0.8333333333333334
44,0.04106461574338027,0.9873046875,0.7295870349193231,0.8717948717948718
45,0.038798976500402205,0.986328125,0.9122109336730762,0.8397435897435898
46,0.03686858812216087,0.98681640625,1.070560947442666,0.8397435897435898
47,0.02395006139704492,0.9912109375,1.1295455969296968,0.8012820512820513
48,0.0322415679011101,0.98876953125,0.8814612932694263,0.8461538461538461
49,0.021568035524978768,0.9921875,1.0528330191587791,0.8205128205128205
