,train_loss,train_acc,test_loss,test_acc
0,1.1148199637730916,0.390625,1.108777961260836,0.16901408450704225
1,0.8884212672710419,0.5677083333333334,1.0830837857555335,0.43661971830985913
2,0.7709257205327352,0.6041666666666666,1.1003460027802159,0.43661971830985913
3,0.673923114935557,0.65625,1.2754965626018149,0.43661971830985913
4,0.6194681624571482,0.6927083333333334,4.316880971613065,0.43661971830985913
5,0.614047239224116,0.6640625,7.948311966909489,0.43661971830985913
6,0.5886336465676626,0.7161458333333334,9.132086847869443,0.43661971830985913
7,0.5481834510962168,0.7265625,6.356642790243659,0.43661971830985913
8,0.5806979884703954,0.7005208333333334,2.8163883551745346,0.43661971830985913
9,0.5363374451796213,0.765625,1.4117129990752315,0.5352112676056338
10,0.5132681628068289,0.7864583333333334,1.0482218878369935,0.676056338028169
11,0.4986736327409744,0.7838541666666666,0.8195717355734865,0.5211267605633803
12,0.4681565910577774,0.7890625,1.1622475486406139,0.5352112676056338
13,0.46374620993932086,0.7994791666666666,0.9293829169071895,0.8169014084507042
14,0.40705381830533344,0.8385416666666666,0.4979724951193366,0.8028169014084507
15,0.3753786236047745,0.8411458333333334,0.565782261146626,0.8169014084507042
16,0.29979129880666733,0.8880208333333334,0.703856670520675,0.7605633802816901
17,0.32475357751051587,0.8567708333333334,0.7702430352358751,0.7464788732394366
18,0.26522720605134964,0.90625,0.947643413510121,0.704225352112676
19,0.3043402334054311,0.8645833333333334,0.8252333847569747,0.7746478873239436
20,0.2750200182199478,0.9010416666666666,1.0317280309301027,0.6619718309859155
21,0.3253559892376264,0.8776041666666666,1.9654228217165235,0.5352112676056338
22,0.27171269059181213,0.8802083333333334,0.8829809284546006,0.7605633802816901
23,0.20748919248580933,0.9192708333333334,1.0750004649162292,0.704225352112676
24,0.21362958227594694,0.9244791666666666,0.9781931101436346,0.704225352112676
25,0.22946690768003464,0.9192708333333334,0.79602313650326,0.7323943661971831
26,0.1617707572877407,0.9375,1.0123127866798722,0.7183098591549296
27,0.16918829083442688,0.9557291666666666,1.2711940718368746,0.7464788732394366
28,0.13620556394259134,0.9479166666666666,1.200764065057459,0.8309859154929577
29,0.13458219729363918,0.9609375,1.4190132426963726,0.676056338028169
30,0.17840022842089334,0.9322916666666666,1.1035512912441308,0.7183098591549296
31,0.14859848096966743,0.9479166666666666,1.399713163644495,0.5915492957746479
32,0.12702367454767227,0.953125,1.34050536281626,0.6901408450704225
33,0.22601626440882683,0.9348958333333334,1.4350292212526563,0.6197183098591549
34,0.12199246759215991,0.9479166666666666,1.2798767207374036,0.7323943661971831
35,0.1785088082154592,0.9270833333333334,1.2291454865898885,0.704225352112676
36,0.13718878105282784,0.9453125,1.058241368074652,0.7887323943661971
37,0.12714106341203055,0.9505208333333334,1.666723328576961,0.5915492957746479
38,0.13302339240908623,0.9427083333333334,1.2616132464207395,0.6619718309859155
39,0.06103239177415768,0.9765625,1.8269555127956498,0.5915492957746479
40,0.10428626245508592,0.9609375,1.0614452093419895,0.7323943661971831
41,0.10600761199990909,0.9557291666666666,1.3837599099521907,0.704225352112676
42,0.07087599734465282,0.9765625,1.3090998521992858,0.7464788732394366
43,0.14041224354878068,0.9505208333333334,1.2792949475033182,0.7746478873239436
44,0.06522974371910095,0.9791666666666666,1.5576809661489137,0.676056338028169
45,0.06048935558646917,0.9791666666666666,1.4969416881950808,0.6619718309859155
46,0.03755228174850345,0.9817708333333334,1.4705549763961576,0.6901408450704225
47,0.08411565733452638,0.9739583333333334,0.9787084435073423,0.7887323943661971
48,0.03240429718668262,0.9895833333333334,1.5529818047939892,0.6619718309859155
49,0.06797762711842854,0.9713541666666666,1.3340318438032983,0.6901408450704225
50,0.0342627534798036,0.9869791666666666,1.408896738374737,0.704225352112676
51,0.04167666410406431,0.9869791666666666,1.2297324084899794,0.7746478873239436
52,0.01983014913275838,0.9921875,1.291502546944326,0.7323943661971831
53,0.022516786974544328,0.9921875,1.390451644507932,0.7746478873239436
54,0.03221528038072089,0.984375,1.3942124977917738,0.7183098591549296
55,0.0168450396352758,0.9947916666666666,1.837551580348485,0.7183098591549296
56,0.05133357015438378,0.9921875,2.2466519626093584,0.647887323943662
57,0.06534818086462717,0.9817708333333334,1.86607297121639,0.676056338028169
58,0.04412392092247804,0.9869791666666666,1.401829808530673,0.7323943661971831
59,0.03660768208404382,0.9869791666666666,1.5464142779229393,0.7464788732394366
60,0.010518660768866539,0.9973958333333334,1.9634550356529128,0.7183098591549296
61,0.009489158944537243,0.9973958333333334,1.8093538485782248,0.7183098591549296
62,0.0029932737040023008,1.0,1.7915292390635316,0.647887323943662
63,0.0173297341777167,0.9947916666666666,1.9428214355253837,0.704225352112676
64,0.01956802513450384,0.9973958333333334,1.7982165435670128,0.7183098591549296
65,0.007014027932503571,0.9973958333333334,1.6030116047657712,0.7605633802816901
66,0.023845301941037178,0.9869791666666666,1.5372004911933146,0.8028169014084507
67,0.02461121262361606,0.9895833333333334,1.504556328477994,0.7464788732394366
68,0.020988076149175566,0.9947916666666666,1.4115718418443706,0.7464788732394366
69,0.008473812757680813,1.0,1.5215293521612463,0.7323943661971831
70,0.014944620081223547,0.9973958333333334,1.5035307770070265,0.7464788732394366
71,0.01718413633837675,0.9947916666666666,1.714935084463845,0.7183098591549296
72,0.00546842113059635,1.0,1.586811792682594,0.7464788732394366
73,0.01223860935230429,0.9973958333333334,1.4887927223364232,0.7746478873239436
74,0.0020646665167684355,1.0,1.3456974398921913,0.7746478873239436
75,0.002954590308945626,1.0,1.5900635836829602,0.7464788732394366
76,0.0022248200936398157,1.0,1.5030186109139885,0.7323943661971831
77,0.00620861576559643,0.9973958333333334,1.4553045241135947,0.7464788732394366
78,0.005811813714293142,0.9973958333333334,1.6632220379903282,0.7323943661971831
79,0.006653090667289992,1.0,1.5976626025119298,0.7323943661971831
80,0.0040116037004433265,0.9973958333333334,1.5316920549097195,0.7323943661971831
81,0.003633186580069984,1.0,1.602848786703298,0.6901408450704225
82,0.009314754269629097,0.9973958333333334,1.5405871188136893,0.7464788732394366
83,0.009806064491082603,0.9947916666666666,1.5667064743982235,0.7605633802816901
84,0.00903412007028237,0.9947916666666666,1.5235032185282507,0.7464788732394366
85,0.0016799111229677994,1.0,1.427153165911285,0.7746478873239436
86,0.0017282281320755526,1.0,1.47036539165067,0.7605633802816901
87,0.015331488645945987,0.9973958333333334,1.6446079183632218,0.7464788732394366
88,0.0040498387946475605,0.9973958333333334,1.4716873420795924,0.7323943661971831
89,0.0005353011583792977,1.0,1.621390184886019,0.7605633802816901
90,0.006833627989787298,0.9973958333333334,1.6107226391913185,0.7605633802816901
91,0.0023659975947036096,1.0,1.5610267041434704,0.7605633802816901
92,0.000979721124167554,1.0,1.7141176688839013,0.7464788732394366
93,0.0049177574886319535,0.9973958333333334,1.5403284472478946,0.7887323943661971
94,0.01339125712790216,0.9947916666666666,1.6384705271519406,0.7605633802816901
95,0.004044625408520612,0.9973958333333334,1.618981724054041,0.7605633802816901
96,0.006515027174221662,0.9973958333333334,1.6468048131381963,0.704225352112676
97,0.00141232318613523,1.0,1.627159549736641,0.7323943661971831
98,0.0011881690661539324,1.0,1.6482481956481934,0.7605633802816901
99,0.0022658793604932725,1.0,1.604300085927399,0.7464788732394366
